Punto_0,Punto_1,Punto_2,Punto_3,Punto_4,Punto_5,Punto_6,Punto_7,Punto_8,Punto_9,Punto_10,Punto_11,Punto_12,Punto_13,Punto_14,Punto_15,Punto_16,Punto_17,Punto_18,Punto_19,Punto_20,Etiqueta
0.0,0.18978255396771312,0.2896255461417792,0.32280002314219236,0.3196068198919768,0.31156999122567997,0.40309477268696764,0.36444552721470314,0.3232098387629916,0.26520682000242224,0.347100216629914,0.31720555353092444,0.2766523144138335,0.2408211732909714,0.2945716682970038,0.2712598019475866,0.2357318136840972,0.23407619617017708,0.25741283694402195,0.23257702289821763,0.20497031040527106,piedra
0.0,0.07198221992268562,0.12178071565627215,0.15821744293957507,0.19528551118757292,0.19615402776022747,0.2673809402668038,0.31235843418578346,0.35027806328036626,0.17608326234999622,0.244040459078081,0.2870995230630437,0.32089905202814273,0.15096331225388165,0.18870317125060623,0.15690255549902163,0.1285800344465921,0.1326075551160142,0.17233652768319327,0.149317490186763,0.12296997250526408,tijera
0.0,0.08422560881292207,0.15591421635871916,0.20278370739866003,0.2353849358079346,0.19161714525970133,0.2613818500526618,0.3050578570820775,0.3413580332742373,0.18254018129271596,0.2565907123211335,0.30523191384240755,0.3471931421124466,0.1703277715400957,0.2405094975829149,0.28785238642203925,0.3265968824585413,0.15882473862130791,0.21421244637965595,0.25002519661984557,0.2806523875889981,papel
0.0,0.09035942114868115,0.17424324181313358,0.23021422101150377,0.2818719590118178,0.2054871861285119,0.2800173573639445,0.32735598332937427,0.3674178735717497,0.18615691532785675,0.26750397811319937,0.3196236488880222,0.3630895472397823,0.16707554760250845,0.24457743895166234,0.2944495785921609,0.3375904053774391,0.15384785380890012,0.215126488313367,0.2542724098998447,0.28936622634478465,papel
0.0,0.06243675101332083,0.10742621437893685,0.1287859931564589,0.15418940924500937,0.1789577361953645,0.25213060880893917,0.296365335697804,0.3338855583886345,0.16039810369935134,0.22851533403193183,0.2712356259438226,0.30326253241418843,0.13956374092823776,0.17391338061412512,0.14399955335358472,0.11716893802938505,0.12486503555985543,0.15290061621822937,0.12557537860935328,0.09763475383976795,tijera
0.0,0.06208336909401538,0.1064501401305904,0.12598982173822848,0.14203938481603645,0.16323513232548645,0.22371483533051278,0.2599342404570836,0.29067126944549815,0.14817801163805516,0.2070819050920383,0.24602277574113499,0.2748507960721911,0.12969308843529118,0.159041092518559,0.13023598699417982,0.10495467265763136,0.11584471478107317,0.14212514622792652,0.11872824094423078,0.09445357596902057,tijera
0.0,0.06728577199782627,0.11799456464101965,0.15043887529523306,0.17300552951444625,0.13899506451332005,0.18621403579915974,0.21452883169267714,0.23968496823532726,0.13192385847753604,0.18493146292894677,0.21837568257728845,0.24815223444814288,0.12415764574464752,0.17466142642196475,0.20750611525951881,0.236325407838947,0.11904807718784612,0.1584506911090955,0.1841219708412171,0.20747754025741072,papel
0.0,0.0662176737873074,0.12573543958563718,0.14430235881907816,0.16139686120378177,0.18982872844808818,0.27172453527233903,0.32658408765612545,0.3744426248366762,0.17340837365630832,0.2513123732472349,0.30469620251120993,0.3480225247788557,0.1560711479668758,0.1891628183979746,0.15517111199465142,0.13052605146190863,0.1454987691446043,0.15808922794542787,0.13002880561302613,0.11065125136129693,tijera
0.0,0.06500335341830349,0.14065594893469252,0.17826530333537888,0.19273806089912526,0.20362886714651737,0.29668194572057205,0.35662261676559087,0.40571620006180353,0.18456117558945567,0.27548864884337965,0.33364388309053145,0.3800940634305155,0.15963460402296217,0.21233094915431416,0.17390730802897975,0.1401469797254841,0.14156130764654765,0.17189581862541023,0.14312866267972385,0.11650813592084444,tijera
0.0,0.11472014637041256,0.18333893987497732,0.2210287286781005,0.2508584561459131,0.20491043356699465,0.31910840779201183,0.3830835008510009,0.4289299584170397,0.1964943339839405,0.31794933467603015,0.3917562226995481,0.44732880483114135,0.20235283801158874,0.2799725521596985,0.262960374938195,0.23515622266829775,0.20733986767269394,0.2526047373484067,0.23506148091252224,0.20921291933637653,tijera
0.0,0.10361251159258764,0.2448482322258339,0.35213994085470596,0.40324985162068144,0.3461162045353363,0.48792039652428365,0.5614926683050152,0.6181214332151992,0.3520309221074606,0.5238740537389571,0.6173219675946651,0.6812936755379967,0.33124104132121435,0.5111537416589854,0.6153289874635812,0.6936677528331635,0.3040202512269076,0.462726798610254,0.5536777442674796,0.6297187303904798,papel
0.0,0.1164418934333103,0.17579874784505872,0.2120607172051782,0.22899455873509264,0.18429396927944897,0.26703599683390483,0.3231835119262287,0.3735260891979484,0.1657966055809362,0.27119922663941937,0.33056176350488836,0.3846174676329353,0.15933884564486253,0.22819939541705167,0.2247050415262637,0.22040302455200073,0.15675619565922455,0.1955829384145761,0.19415163286983486,0.19002772431934262,tijera
0.0,0.11932107506119766,0.1763472257221929,0.21443421345519242,0.2339784848119892,0.181210097434373,0.2650759732784518,0.32213361541060465,0.3714605313968755,0.16206549521423105,0.2652409334424516,0.32627179692010627,0.37925462457606407,0.15303522577592896,0.22241907804116148,0.22188306759361665,0.21918107420386945,0.14877491975462193,0.18880528284823123,0.18948760011612006,0.18776932672342195,tijera
0.0,0.07255180013094888,0.128109844899574,0.1580929580145933,0.17424389960621253,0.1490504654532234,0.20117533218784425,0.229986392055898,0.2564130427609704,0.13463369275579817,0.17793609941181016,0.20632717676072485,0.22862292868251896,0.11905071501255438,0.158022347813776,0.14179315970423997,0.11876837081121282,0.11144176481814769,0.145482728153745,0.13577196360309227,0.11641587238743069,tijera
0.0,0.06898848307721633,0.12512239602000175,0.1413874012468651,0.16577511270268952,0.194002174965582,0.26916069637248274,0.3187097230968288,0.36141416866623,0.175492789513439,0.25293057562209204,0.30437903647048603,0.34689787713211984,0.15451415031019436,0.1869216016646542,0.15121386711553236,0.1257425593122793,0.14174526970079535,0.15674930263409445,0.1246743661757411,0.10134993170225846,tijera
0.0,0.13260209281940513,0.1939105132397327,0.2558146608094796,0.30697734845566105,0.2825613313115446,0.39511636630619995,0.4757869667098638,0.5424608532126004,0.3006245273660006,0.35388668441178817,0.2990238506048657,0.25220616567712595,0.28749911766053726,0.3305265257473861,0.2670618642154396,0.2201997198549944,0.2592461119141188,0.2806378146678566,0.23760749502150139,0.19635392312771632,tijera
0.0,0.07161040831127147,0.12334764939669551,0.14879842503501106,0.1782956159524626,0.19836427975794735,0.2729194344217198,0.32021140757881683,0.36019905797997637,0.1784624457623511,0.25405268277535586,0.3043409044822047,0.34424595066428243,0.15560601666015356,0.19934397838722506,0.1620518660091009,0.13058229617904454,0.14025425416975118,0.17428580160407084,0.14293128194803126,0.11289871080301797,tijera
0.0,0.15640813258786002,0.26253414862447844,0.3363260896237062,0.3882117468562503,0.37001985540904947,0.4809496304548162,0.5455404302440915,0.5974537720456337,0.38227256073311155,0.5224630814472951,0.6040025963284313,0.6666786072982774,0.38714562833483446,0.5251730540056121,0.6024072096372396,0.6740953540430514,0.3891848074657789,0.5127865211557104,0.5894691298008257,0.6602139699094212,papel
0.0,0.10829887479584513,0.17994460479620908,0.2279201438488049,0.261876111140241,0.22970899290292957,0.32678655640348364,0.3804405203458005,0.4255596795530112,0.22517129373978403,0.33188717835017867,0.39897598841359044,0.45125695245058545,0.2170450409367752,0.29430236883856253,0.23183875801941756,0.17875427874112415,0.2138894788865232,0.24782213717554571,0.19681000345257363,0.15295523977814435,tijera
0.0,0.0651053420991576,0.11237006056582992,0.13992933145076178,0.16799425396051693,0.17613763567852941,0.24118610693714151,0.28152540233542755,0.31523160659682725,0.15517498129829993,0.21232747582742734,0.24761115091611074,0.2737418267624144,0.13007309533803066,0.1617879857952543,0.1326764071203705,0.1069848111429841,0.1100533587148623,0.14304216128266978,0.11930350683433208,0.09364561293362987,tijera
0.0,0.07788750392673906,0.14810732223706063,0.19229886348671138,0.22299109268121883,0.17971999311788148,0.24703211800782623,0.290183180208744,0.32572074927643957,0.1708938818903348,0.24540766327713134,0.2944553075844673,0.3346068161389919,0.15783609250408231,0.22952864156472905,0.2741695971015365,0.3106841027967713,0.14467993694033277,0.20021456380169145,0.23579743846548412,0.26647913316221356,papel
0.0,0.06657951966093341,0.12624450741957566,0.15083784722402213,0.16746229799398493,0.18194907262924515,0.20895433142601755,0.17643741743758984,0.16294826383771155,0.16378029920392378,0.1809544600139996,0.13972592834862574,0.13580380463533276,0.14599791092745368,0.153539500973098,0.10988849969526364,0.10741267861234685,0.1361141193314997,0.13241948237622983,0.0993180083577632,0.09374977826318516,piedra
0.0,0.16058931185453307,0.2484097843378294,0.29452423248714604,0.3217807029324288,0.3002381760606909,0.4339262554868468,0.5168866193719627,0.5816642845618255,0.2568575155446157,0.40202023580321494,0.49199839762341363,0.5578404287275136,0.22314539498375988,0.31042304606718635,0.2868478517298026,0.25978539174338217,0.20936253064168156,0.2516436982635704,0.23352396853609284,0.22095981248544905,tijera
0.0,0.0774276016315949,0.14421767834977373,0.18801710746209357,0.21106807349139564,0.17251215176474075,0.23280964373901683,0.26790876028984173,0.29714112101059237,0.16306016303944973,0.23013891102780087,0.270836350136556,0.30503474239600303,0.15199131056025839,0.21427675827667947,0.25344557470819357,0.2853760975422676,0.14370577943350343,0.19206650797090621,0.2214935092264196,0.24748522855122168,papel
0.0,0.14617931313985444,0.2403498765975827,0.30606076156769796,0.36361859979689387,0.40764323512654654,0.5213713756229889,0.5799686463350001,0.6289105855026629,0.43140548506462817,0.5872082985092141,0.6701533726199704,0.7313555598211076,0.45051573335214157,0.6013128851535594,0.6855923086447662,0.7596681919003468,0.45801362199843093,0.6154114798679079,0.7013247441595093,0.773365777077571,papel
0.0,0.11582474515935584,0.20837395865888683,0.2701716350495094,0.31680782602875496,0.30260295657042335,0.33224382505440453,0.27978525144451893,0.24581504758003622,0.2838672936740248,0.3116682348181336,0.26147885650913766,0.23094255392843194,0.2501005656516798,0.28069710238419127,0.23327216859479596,0.2008408696004367,0.21961225752510694,0.25004831770349284,0.21204016585115046,0.18315249084540386,piedra
0.0,0.09755842793722969,0.13879387186497363,0.17146300679016543,0.21473761933810653,0.1521269217952076,0.24708051797628824,0.3096477377954641,0.35742590190688983,0.15655091656361866,0.25182404986520607,0.3140907216384568,0.36300401553373307,0.16050071885711228,0.24275261632893577,0.29525042242397226,0.33682143351561084,0.15881356714594977,0.22414583963705673,0.26486203074211795,0.29567091908542614,papel
0.0,0.06445274519669915,0.10974435731649627,0.1312110127259359,0.1499698981422797,0.1603042623224565,0.22021415788132875,0.25455497372595326,0.2838041701985165,0.14591894191699797,0.2032335515506259,0.24019253642898017,0.2672665864185069,0.12758035036050852,0.16215038628965237,0.13289525362760454,0.10641340830089212,0.11351381929390414,0.1439578752803973,0.12165172726601634,0.09663129516493246,tijera
0.0,0.08883132863945854,0.1629890149477606,0.2102263290862696,0.24257180625111865,0.19293785032899016,0.2635871885505979,0.3079501293566633,0.34568284779293845,0.18150477964711095,0.26057727724394164,0.3119630795779465,0.3559891653116932,0.16952128226517987,0.24451248845714388,0.29146483712087246,0.3311182328615575,0.1619434260301205,0.2216223003570699,0.2585544721972445,0.2905438193419158,papel
0.0,0.10409273679367327,0.1732448400355404,0.21924888107396256,0.25455584564763944,0.22423284524769055,0.32046306561317167,0.37426681025993347,0.41966860773287573,0.21964043811931358,0.3241865532703639,0.3912390288807449,0.4446811485171174,0.21175268165333122,0.28823555573085147,0.2266928473555653,0.17488127867142333,0.2081397063688589,0.24228371893015113,0.1924089569257676,0.1496539848121793,tijera
0.0,0.07058980905709243,0.12403285397826504,0.1284268626086754,0.1425988943320243,0.1779130955047583,0.24695507677455944,0.2922221407332432,0.33303254922859304,0.16293848596053173,0.222997604725938,0.2596023771300813,0.2972086285260478,0.14853530362529338,0.15251256679509154,0.12028910589783759,0.10599849463338853,0.14311760531477286,0.14195646030731693,0.11753249673483816,0.10255296713037035,tijera
0.0,0.0719798194567816,0.13027877077895178,0.16270620611864473,0.18909151542244124,0.19642983407528566,0.21965323520614222,0.18447256062579928,0.17543077876933957,0.17218822634068853,0.1953093544096869,0.14589014297303732,0.14249976850290968,0.15220133325702448,0.1671281287991919,0.12003249228741752,0.11532742352481112,0.1413885413625073,0.15190373532398815,0.11644081874981778,0.10452785823392735,piedra
0.0,0.11135106455979965,0.18326660880401438,0.23068980983365367,0.26419096813843324,0.23418272843767712,0.32783125715803846,0.3816466449775455,0.4266371823944632,0.22891531927785422,0.33269024223105953,0.39876532907489426,0.4521380144576463,0.2202674388802789,0.2958394010743362,0.2307523110561491,0.17684065659717954,0.2166973657608586,0.25149656209448296,0.1989967134945393,0.15424440126461897,tijera
0.0,0.09654220236220915,0.17572095785225048,0.22443184518227655,0.26196375000185035,0.2034462044785692,0.28063884377119175,0.32884479433632907,0.3705513464412369,0.1894251134279306,0.2755901137085226,0.33139939515985517,0.3796883144096959,0.1761754171366972,0.25796048952174927,0.30937446216446224,0.353382716611231,0.16977332126008784,0.23217991511538127,0.27242414937733517,0.307693586711612,papel
0.0,0.09584344307938816,0.15120733365830816,0.19760103791304182,0.21636987924216397,0.1278367071473419,0.2061991177380648,0.1850605985121186,0.1558437412286748,0.1439612687169913,0.21115682927124665,0.1826896005946934,0.15459770154374516,0.16262660778787572,0.20508587500264966,0.17583618348357025,0.15102661031933517,0.1746188503106492,0.19273600798807458,0.16729920702685033,0.1477192210886592,piedra
0.0,0.11000205272237297,0.16522936524728177,0.1968670323312087,0.23213392736023927,0.16200451020638762,0.26298978935669415,0.3246399300644675,0.37250128792685955,0.16110608350370603,0.2723552940611076,0.34091351540325865,0.3903842961971553,0.168711879667331,0.26633428817415444,0.3287305535253382,0.37628054276331185,0.17213052875460608,0.24388848418092077,0.28905012573464917,0.32321073124952654,papel
0.0,0.09178132219103846,0.17356361472831186,0.2330259321507926,0.28250884661743564,0.2214178152049314,0.2767051470910139,0.3002287998038813,0.31946364667853777,0.1972340841420856,0.2584785334491647,0.2854106520333149,0.31418475713040017,0.17396151441772625,0.23397003292349894,0.26517848637051117,0.2913175549242939,0.15813664973504601,0.20543619660944054,0.23463146638570143,0.26321786064769287,papel
0.0,0.06548584753397613,0.1236418114962967,0.1445517680313843,0.16449190863726534,0.1916818777590014,0.2761183854491574,0.33194027399574244,0.38148925050004756,0.1738442543825467,0.2562581080967114,0.3116346305900222,0.3567282692900866,0.15655893289523998,0.18701185244759175,0.1516189814402652,0.12536161605623947,0.14729277353791287,0.16100360359815782,0.12773680535732598,0.10192038398024743,tijera
0.0,0.208231950960203,0.30139991298516433,0.3506546626126874,0.4098536460913266,0.3611016079249934,0.4742252576906911,0.5761103074392978,0.6600266565211541,0.3323619031340337,0.490261368071017,0.6016302607563756,0.6996783376774235,0.3179171075835374,0.4810053555464859,0.5805862517790892,0.6692457226349707,0.31616698099926616,0.4508023873795539,0.5319165039037761,0.6010755250326384,papel
0.0,0.1499329632643154,0.2548259916039007,0.34935349399715765,0.3874969988535558,0.3021179200633617,0.41034520112164974,0.38107958449397733,0.33011222445157234,0.3107282663705712,0.4308865394291262,0.3769297690025606,0.3130661187848083,0.327838811048837,0.4558901800458182,0.38489951469425615,0.30845587982569606,0.35814151467070265,0.4473010820768138,0.38585927313760293,0.30983564574791694,piedra
0.0,0.16417716507725758,0.24345423721518994,0.29482158532308284,0.3186058066944209,0.29745354412180075,0.42181448453603504,0.5036631060064813,0.5661794598095411,0.2620589720724609,0.3968698804968758,0.4791028545357238,0.5410952040942453,0.2290479361438494,0.2939186405162405,0.2718040638369824,0.24432579546761324,0.20996962563378396,0.23738933923784428,0.2215205183001203,0.21287890737880918,tijera
0.0,0.1755344187006549,0.2620829862241831,0.32084141886318973,0.3593722072820246,0.3329126585839385,0.46819189859137866,0.5618775825237716,0.636596030752809,0.28315761530675054,0.4377384567806932,0.5340155305684106,0.6046477379580392,0.24012199884952967,0.33764551855659,0.3077684344525801,0.2803603735575201,0.22229319909928164,0.26610382153106654,0.2421765724314242,0.2321503440871996,tijera
0.0,0.16302640130716856,0.2555866703335784,0.3390125632384254,0.4117901725411024,0.31388955089411874,0.41002717626906876,0.34406155545948663,0.28198584727236176,0.31454470408205143,0.4146232158540436,0.31200279112168305,0.2550086510923351,0.3284511642147644,0.4186321372259157,0.30097433068059215,0.25077140163281725,0.3593834710335114,0.38521925607444946,0.2981653350331837,0.26602350845758665,piedra
0.0,0.09532899156004306,0.17217979780409534,0.21970327469276196,0.25354668366355904,0.1995945887092233,0.2750993407648657,0.3229535856677232,0.3645714903785145,0.18834700206243368,0.27404749031090053,0.32961587356697836,0.37790015300598456,0.17838374712400812,0.25965066811127663,0.31055253950304623,0.3537111173211177,0.17426518685893977,0.23710572955904705,0.2770792028555783,0.311822247573016,papel
0.0,0.09456829775872669,0.17795426711843296,0.23063117867249028,0.26278404910426395,0.19083711196734882,0.281490946995825,0.3358818606206791,0.3798319188985101,0.1614811779880795,0.26447667416978876,0.3328229685403816,0.38582945767396276,0.1476365561014654,0.23822922063228041,0.3007051375530064,0.3479672556328705,0.15635564834620738,0.22142452453151487,0.26513917048408275,0.30099651734082294,papel
0.0,0.24901923160460798,0.37887597774623993,0.4148525740513097,0.39198141947585535,0.43441371975899956,0.5086826267167841,0.4639229786955452,0.42153958861917784,0.36076348554365656,0.44024942297316616,0.40492651669353175,0.3578551540371561,0.31178241329960665,0.37275559780049755,0.3442917011649871,0.2979710918799361,0.2930393401985744,0.3211229358140745,0.29286343672964993,0.262426211466027,piedra
0.0,0.1910268859634137,0.3056728022672992,0.35961092123666366,0.35649759393230035,0.363440064445737,0.4396086643247951,0.39150761734867434,0.35160416690624313,0.3000767063567921,0.3850415929630248,0.3462944923064315,0.30111022667143633,0.26350600546334696,0.33575045066684384,0.30219442769570637,0.25864950873315906,0.2597868116909082,0.2985962900137425,0.26416532668617765,0.23155306230922343,piedra
0.0,0.1461860901810831,0.24714499084088515,0.3307865926986937,0.3935745765925008,0.3640016665307056,0.4149940947087531,0.333623298924438,0.2966354449466644,0.36597859482780554,0.40294999600747794,0.2984662086484374,0.27125956828837716,0.36469188101475425,0.37273379334039775,0.2661730521893392,0.2420822217110751,0.3587578253175732,0.3409388255957889,0.2600782374207375,0.24318621725017964,piedra
0.0,0.08661250750226904,0.132014616224219,0.17606842486268018,0.22709509397993222,0.15180031253999104,0.23069110541747373,0.2899435540781739,0.33361752585999,0.1510665363654901,0.22518841112000867,0.2825019407970014,0.3285118864368068,0.14890281675070827,0.2143337064867687,0.2634822844912289,0.30657831683173514,0.14650212531207113,0.1980975989549815,0.2339849345481413,0.265997479713177,papel
0.0,0.0910449256441187,0.14555257592722695,0.20240753552338905,0.25142624200474045,0.17937773584812094,0.26793040486986636,0.3321881523359968,0.384635688959991,0.18121663626897308,0.2836168483782193,0.34378198430634066,0.39422331151580714,0.17965291426918736,0.2381184739229332,0.20654308629322712,0.1724954833136614,0.1724667088287681,0.215003196307582,0.19138675568075555,0.15846602803895848,tijera
0.0,0.06046054403338967,0.10468363374236839,0.12165960801363325,0.14348141940045836,0.17353910753858995,0.23944568529789403,0.2794765437910846,0.3141077252190011,0.15643416922553655,0.21992282956749554,0.2604303698326296,0.2916763255861862,0.1372951947701349,0.161689242661887,0.1353109181882074,0.11471179045927511,0.12345058773915914,0.13573346231776073,0.10845863173142642,0.08649464052832453,tijera
0.0,0.06913403025095463,0.1290884990203515,0.14715891750132748,0.16797987190075794,0.1994369602510853,0.2762023510560284,0.32549191614203177,0.3670943153165892,0.17919340939993694,0.2534152106300894,0.3023195082665222,0.3408045340565427,0.15749072359413,0.18216861103618845,0.1508101635381514,0.12667056456524736,0.14330202652694218,0.1516380247218152,0.12298096758964656,0.10264393035853846,tijera
0.0,0.21140370970932001,0.36551359108120235,0.44899597222793447,0.4680912083323104,0.38759757362152175,0.515674840579276,0.594465949652784,0.6483679090238041,0.3760349449181801,0.5374192409763376,0.6193480720483991,0.690783399641909,0.36684114301027637,0.4885490092412444,0.38081251765660085,0.2902307184633567,0.3714302921508665,0.4135275218676274,0.33144205502896784,0.256691843214438,tijera
0.0,0.06235611477327978,0.11864616034904187,0.1463900054602437,0.1649949539394458,0.14585070000400635,0.19158464188852495,0.17134191145429956,0.14821642804000162,0.12739716979629703,0.16924669629532033,0.1323824426439211,0.11418779751800168,0.11147192273064246,0.15200622204853576,0.10914032038512853,0.09120265836541888,0.10424489183917685,0.1272504962604785,0.0946105572129805,0.07863005073071182,piedra
0.0,0.06136148939849103,0.10732604399663227,0.12463973327817136,0.14608167825799812,0.17420811263078387,0.24321604462507676,0.2852865541154276,0.3218913016222576,0.15607193600980834,0.22356450107387654,0.26776307068249894,0.3019576682919759,0.1365294263809713,0.16948323236490004,0.1418407702090578,0.11901347562699598,0.12334739920993155,0.14155172949030678,0.11442478567901662,0.09158716678081895,tijera
0.0,0.1843700205212002,0.318500897889361,0.4136355539442545,0.5042251100789562,0.36791264800697043,0.4900256895241796,0.5620377775473948,0.6175763023114375,0.33292574458278607,0.4769641104251967,0.5621278313668627,0.6245127448953909,0.3061849958793586,0.45152604708963756,0.5382743980766296,0.6049358174796111,0.30201404046380287,0.4176425732725544,0.4855791043607706,0.5444312965226923,papel
